request_id,seq_prompt,seq_generate,total_latency_s,tokens_per_s,peak_alloc_bytes,peak_reserved_bytes,peak_alloc_gb,peak_reserved_gb,backend,model,timestamp,error
0,257,64,16.241575956344604,3.940504306480127,0,0,0.0,0.0,huggingface,facebook/opt-1.3b,1757158365.554052,
0,257,64,14.923783540725708,4.288456732526947,0,0,0.0,0.0,huggingface,facebook/opt-1.3b,1757158381.796149,
1,257,64,15.07900094985962,4.244313016015549,0,0,0.0,0.0,huggingface,facebook/opt-1.3b,1757158396.7200556,
0,257,64,15.193792581558228,4.212246524786793,0,0,0.0,0.0,huggingface,facebook/opt-1.3b,1757158411.799539,
1,257,64,15.20125961303711,4.21017742142312,0,0,0.0,0.0,huggingface,facebook/opt-1.3b,1757158426.9934783,
2,257,64,15.072370052337646,4.246180247549982,0,0,0.0,0.0,huggingface,facebook/opt-1.3b,1757158442.194884,
3,257,64,19.825872659683228,3.228105067483197,0,0,0.0,0.0,huggingface,facebook/opt-1.3b,1757158457.267371,
